Unnamed: 0,Clothing ID,Age,Title,Review Text_x,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Sentiment,Review Text_y,Original Rating,Predicted Sentiment,Predicted Sentiment Label
2030,1095,64,Very cute but...,I ordered p dress wld fall knee slightly smaller regular sometimes regular size work sometimes typically regular size big c recd p mail first thing noticed knit fabric look feel like polyester although say cotton inside label think wld bit warm hot weather observation main problem big,4,1,9,General Petite,Dresses,Dresses,1,I ordered p dress wld fall knee slightly smaller regular sometimes regular size work sometimes typically regular size big c recd p mail first thing noticed knit fabric look feel like polyester although say cotton inside label think wld bit warm hot weather observation main problem big,4,1,Positive
2031,1095,49,Weird fit,I love color dress waited sale since isnt really good work wear size hd time one doesnt fit top bust cut someone really curvy bottom someone really straight dont know using model tried purchased material also rough lining protect love hd dress style functionality one j,2,0,0,General Petite,Dresses,Dresses,-1,I love color dress waited sale since isnt really good work wear size hd time one doesnt fit top bust cut someone really curvy bottom someone really straight dont know using model tried purchased material also rough lining protect love hd dress style functionality one j,2,1,Positive
2032,1083,37,Fun and flirty,I love dress tried store medium im usually always medium fit perfectly pulled bust im ordered large online next day extremely pleased pattern unique length fall knee sexy flirtiness back button key give contour dress side pocket awesome touch wear dress season im wearing ankle boot,4,1,0,General Petite,Dresses,Dresses,1,I love dress tried store medium im usually always medium fit perfectly pulled bust im ordered large online next day extremely pleased pattern unique length fall knee sexy flirtiness back button key give contour dress side pocket awesome touch wear dress season im wearing ankle boot,4,1,Positive
2033,1079,47,Very well made - runs large!,This dress adorable well made brand run large side ordered x tag say p petite ran large hip need alteration im keeping really cute well made material knit soft comfortable im surprised nobody reviewed item probably buy brand run large,3,1,1,General,Dresses,Dresses,0,This dress adorable well made brand run large side ordered x tag say p petite ran large hip need alteration im keeping really cute well made material knit soft comfortable im surprised nobody reviewed item probably buy brand run large,3,1,Positive
2034,1072,67,This dress is adorable!!,This dress cute love pocket look great sandels also ballet flat airy run true size wear small fit perfect even bought navy cream dress wear dress roll sleeve throw ready love,5,1,1,General,Dresses,Dresses,1,This dress cute love pocket look great sandels also ballet flat airy run true size wear small fit perfect even bought navy cream dress wear dress roll sleeve throw ready love,5,1,Positive
2035,872,30,"Good concept, poor product",I loved aesthetic true hourglass shape frustrated didnt little give tried pull head fabric stiff seemed lace cotton entirely sure couldnt get past feeling material,2,0,0,General Petite,Tops,Knits,-1,I loved aesthetic true hourglass shape frustrated didnt little give tried pull head fabric stiff seemed lace cotton entirely sure couldnt get past feeling material,2,-1,Negative
2036,1072,55,"Great features:pockets,lace in front",I purchased green print many pattern color make dress interesting look love drop waist flattering body typesthe thing liked dress came petite size perfect,5,1,1,General,Dresses,Dresses,1,I purchased green print many pattern color make dress interesting look love drop waist flattering body typesthe thing liked dress came petite size perfect,5,1,Positive
2037,815,60,,I thought quality fabric good liked idea wearing either opening front back little larger expecting wish closure hook eye snap top three place back tie together tied bow came loose easily overall glad bought,3,1,0,General Petite,Tops,Blouses,0,I thought quality fabric good liked idea wearing either opening front back little larger expecting wish closure hook eye snap top three place back tie together tied bow came loose easily overall glad bought,3,1,Positive
2038,1072,39,Tried it on a whim. love it.,Went store search butter dish tried dress shocked comfortable versatile appealing dress im medium hit knee always think quality could better something last year,4,1,0,General,Dresses,Dresses,1,Went store search butter dish tried dress shocked comfortable versatile appealing dress im medium hit knee always think quality could better something last year,4,1,Positive
2039,862,53,Cute but....,I saw top sale tried right away normal medium big purchased small rose color wore shimmery kimono cream colored pilcro boyfriend jean wow outfit washed according direction sadly shrunk crop peplum tank disappointed wished read review beforehand,3,0,4,General,Tops,Knits,0,I saw top sale tried right away normal medium big purchased small rose color wore shimmery kimono cream colored pilcro boyfriend jean wow outfit washed according direction sadly shrunk crop peplum tank disappointed wished read review beforehand,3,0,Neutral
2040,1072,39,Great casual dress!,This second dress designer comfortable stylish look great sandalswedges would given star neckline little lower expected length little longer still keeping though expect wear spring summer fall,4,1,0,General,Dresses,Dresses,1,This second dress designer comfortable stylish look great sandalswedges would given star neckline little lower expected length little longer still keeping though expect wear spring summer fall,4,1,Positive
2041,862,49,Shrinks,Im lb cd bust x fit great wash everything cold line dry exception took washer knew immediately ive pulled back shape hung well see dry clean want keep,4,1,7,General,Tops,Knits,1,Im lb cd bust x fit great wash everything cold line dry exception took washer knew immediately ive pulled back shape hung well see dry clean want keep,4,0,Neutral
2042,1072,33,Effortlessly cool,I preface review stating item available one size local retailer section dress mostly offered online store touch see try order store much appreciated normally size x retailer clothes typically order petite available option store try regular medium pictured mostly wanted try get fee,5,1,51,General,Dresses,Dresses,1,I preface review stating item available one size local retailer section dress mostly offered online store touch see try order store much appreciated normally size x retailer clothes typically order petite available option store try regular medium pictured mostly wanted try get fee,5,1,Positive
2043,896,52,Beautiful sweater,I love top wish color would buy,5,1,0,General,Tops,Fine gauge,1,I love top wish color would buy,5,1,Positive
2044,872,36,Lovely and so flattering,I purchased hesitation read people thought unflattering couldnt resist sale price love lowmaintenance work top doesnt require ironing fit bill perfectly made high quality fabric there soft inner lining side zip closure pretty narrow profile initially found little snug wiggle got small fit perfectly flattering cant imagine,5,1,1,General Petite,Tops,Knits,1,I purchased hesitation read people thought unflattering couldnt resist sale price love lowmaintenance work top doesnt require ironing fit bill perfectly made high quality fabric there soft inner lining side zip closure pretty narrow profile initially found little snug wiggle got small fit perfectly flattering cant imagine,5,1,Positive
2045,1068,74,,I wanted love fabric soft good quality fit differently hyphen chino small sadly return,4,1,7,General,Bottoms,Pants,1,I wanted love fabric soft good quality fit differently hyphen chino small sadly return,4,1,Positive
2046,1092,35,It's gorgeous,Shouldve ordered larger size run bit tight around top zipper isnt helpful,5,1,0,General Petite,Dresses,Dresses,1,Shouldve ordered larger size run bit tight around top zipper isnt helpful,5,1,Positive
2047,1072,62,Beautiful but big,This first tiny shirtdress purchase seeing past patternsseasons last little busy something pattern season felt right summer im found usual long length sleeve length sleeve problem never going try exchange x really lovely piece color though slightly prefer green feel tropicalexotic summe,4,1,5,General,Dresses,Dresses,1,This first tiny shirtdress purchase seeing past patternsseasons last little busy something pattern season felt right summer im found usual long length sleeve length sleeve problem never going try exchange x really lovely piece color though slightly prefer green feel tropicalexotic summe,4,1,Positive
2048,1092,43,Dream dress,Im lb buying clothes retailer always stuggle petite frame dont fall petite height range usually order petite size deal shorter length hard youre limb purchased r im love fit top dress fit arm perfectly waist dress also hit nicely usually waist regular sized dress fall natural waistline due short,5,1,0,General Petite,Dresses,Dresses,1,Im lb buying clothes retailer always stuggle petite frame dont fall petite height range usually order petite size deal shorter length hard youre limb purchased r im love fit top dress fit arm perfectly waist dress also hit nicely usually waist regular sized dress fall natural waistline due short,5,-1,Negative
2049,1092,39,"Flowy, functional ,dressy",I love ease dress style dressed strap inset little doesnt work every body type thin material get caught snag easily otherwise dress simple chic addition closet length right long like maxi dress lining underneath end perfect length well top part lined well worn without bra normally dress waistband hit,5,1,0,General Petite,Dresses,Dresses,1,I love ease dress style dressed strap inset little doesnt work every body type thin material get caught snag easily otherwise dress simple chic addition closet length right long like maxi dress lining underneath end perfect length well top part lined well worn without bra normally dress waistband hit,5,1,Positive
2050,872,41,,Dig top little different expecting outside indeed bit stiff scratchy lined definitely wouldve appreciated softer fabric however cut cute flattering pattern adorable staying closet perhaps thing wear snuggle someone though,4,1,0,General Petite,Tops,Knits,1,Dig top little different expecting outside indeed bit stiff scratchy lined definitely wouldve appreciated softer fabric however cut cute flattering pattern adorable staying closet perhaps thing wear snuggle someone though,4,1,Positive
2051,1072,37,Not for me,I purchased based previous review quality dress print excellent dress fit perfect front however much extra fabric back made look extremely large understand shirt dress however back would need taken like inch someone looking boxy full coverage dress,4,0,2,General Petite,Dresses,Dresses,1,I purchased based previous review quality dress print excellent dress fit perfect front however much extra fabric back made look extremely large understand shirt dress however back would need taken like inch someone looking boxy full coverage dress,4,1,Positive
2052,850,26,Very flattering,I usually dont even consider style shirt intrigued soft fabric texture honestly love shirt flattering perfect staple closet wait wear,5,1,1,General Petite,Tops,Blouses,1,I usually dont even consider style shirt intrigued soft fabric texture honestly love shirt flattering perfect staple closet wait wear,5,1,Positive
2053,1072,33,Huge,I x figured would order based review well still huge inch take side ordered xx hoping look flattering love color design anything reference lb,4,1,0,General Petite,Dresses,Dresses,1,I x figured would order based review well still huge inch take side ordered xx hoping look flattering love color design anything reference lb,4,1,Positive
2054,1092,39,Runs big in bust,The first reviewer said small bust p ordered fit everywhere rib cage gaping bust back would say overall true size sized would snug rib cage dd reference waist inch otherwise make pretty like texture fabric color pretty well embroidery seemed high quality decided pas even sale since didnt,4,1,1,General Petite,Dresses,Dresses,1,The first reviewer said small bust p ordered fit everywhere rib cage gaping bust back would say overall true size sized would snug rib cage dd reference waist inch otherwise make pretty like texture fabric color pretty well embroidery seemed high quality decided pas even sale since didnt,4,1,Positive
2055,896,39,Finally saw it in person,I eye store finally got tmie sweater bad hte petite size already sold however good thing isthe x stil lfit nice way wil lnever know petite decided jsut purchase dont xx either fit hte looser comfortable side red color rich design subtle adn nto fall apart add interest otherwise typical pullover look nice j,5,1,0,General,Tops,Fine gauge,1,I eye store finally got tmie sweater bad hte petite size already sold however good thing isthe x stil lfit nice way wil lnever know petite decided jsut purchase dont xx either fit hte looser comfortable side red color rich design subtle adn nto fall apart add interest otherwise typical pullover look nice j,5,1,Positive
2056,1072,58,Go to dress,This great dress day want throw something still look put together hang well feel comfortable yet style combination bohemian part sophisticated color muted work well wear flat strap sandal also paired wedge receive ton compliment make sure daughter doesnt try borrow would highly recommend,5,1,1,General Petite,Dresses,Dresses,1,This great dress day want throw something still look put together hang well feel comfortable yet style combination bohemian part sophisticated color muted work well wear flat strap sandal also paired wedge receive ton compliment make sure daughter doesnt try borrow would highly recommend,5,1,Positive
2057,862,42,Too big!,I wear size ordered small top huge gave maternitylook wasnt going hoping loose bodyskimming fit shown model picture wasnt happening top,3,0,10,General,Tops,Knits,0,I wear size ordered small top huge gave maternitylook wasnt going hoping loose bodyskimming fit shown model picture wasnt happening top,3,1,Positive
2058,862,57,,Love layering piece little low cut personal comfort tank underneath work great,5,1,0,General,Tops,Knits,1,Love layering piece little low cut personal comfort tank underneath work great,5,1,Positive
2059,1072,38,Love this dress!!!,I originally purchased small reading review although fit felt slightly snug across chest upper arm returned medium usual size perfect look flow see model pic love love love longsleeved pocket went ahead ordered print well wore first one work knee high boot got many compliment highly recommend,5,1,0,General Petite,Dresses,Dresses,1,I originally purchased small reading review although fit felt slightly snug across chest upper arm returned medium usual size perfect look flow see model pic love love love longsleeved pocket went ahead ordered print well wore first one work knee high boot got many compliment highly recommend,5,1,Positive
2060,1092,41,Absolutely beautiful,Love love love dress fit like glove beautiful detail amazing quality im happy dress know ill year,5,1,0,General Petite,Dresses,Dresses,1,Love love love dress fit like glove beautiful detail amazing quality im happy dress know ill year,5,1,Positive
2061,1126,61,,This jacket gorgeous design visually interesting fabric light enough wear work keep day,5,1,1,General,Jackets,Outerwear,1,This jacket gorgeous design visually interesting fabric light enough wear work keep day,5,1,Positive
2062,896,39,,Love sweater abstract floral design add understated romantic touch red beautiful rich red cotton super soft comfy ive tried pencil skirt jean look great im considering buying white con one waist band hit model look closely see sweater poof band bitit unless turn band,5,1,6,General,Tops,Fine gauge,1,Love sweater abstract floral design add understated romantic touch red beautiful rich red cotton super soft comfy ive tried pencil skirt jean look great im considering buying white con one waist band hit model look closely see sweater poof band bitit unless turn band,5,1,Positive
2063,872,26,,,3,0,0,General Petite,Tops,Knits,0,,3,1,Positive
2064,896,63,Love this sweater!!,I totally love sweater lightweight comfortable versatile throw pair jean casual throw dark slack skirt dressy design become focus sweater rather take notch making fun piece wear color light red rather rich cabernet wine color sweater well way becoming one time favorite,5,1,4,General,Tops,Fine gauge,1,I totally love sweater lightweight comfortable versatile throw pair jean casual throw dark slack skirt dressy design become focus sweater rather take notch making fun piece wear color light red rather rich cabernet wine color sweater well way becoming one time favorite,5,1,Positive
2065,872,23,Love!,I nervous buy top excellent sale went top like usually end showing ridiculous amount cleavage able zip ddd past waist ordered small based review fit perfectly wrap top perfect show curve without showing much fabric unique whole top lined nice nyloncotton blend soft comfortable wear def,5,1,0,General Petite,Tops,Knits,1,I nervous buy top excellent sale went top like usually end showing ridiculous amount cleavage able zip ddd past waist ordered small based review fit perfectly wrap top perfect show curve without showing much fabric unique whole top lined nice nyloncotton blend soft comfortable wear def,5,1,Positive
2066,1072,59,A bit big,I really loved color dress looking long sleeve dress style may big fitting sleeve way long dress shapeless usually wear small size clothing size small dress way big xsmall may better fit dress backorder received right going trip there time order xsmall maybe look retu,4,1,4,General Petite,Dresses,Dresses,1,I really loved color dress looking long sleeve dress style may big fitting sleeve way long dress shapeless usually wear small size clothing size small dress way big xsmall may better fit dress backorder received right going trip there time order xsmall maybe look retu,4,1,Positive
2067,850,63,Gorgeous top but very high-waisted,I love everything blouse except one thing peplum hit way high body ordered regular size petite fit perfectly except made beautiful textured fabric nice quality adore peplum many like peplum begin near waist however others may mind higher waist case may work really hated send back pretty w,4,1,19,General Petite,Tops,Blouses,1,I love everything blouse except one thing peplum hit way high body ordered regular size petite fit perfectly except made beautiful textured fabric nice quality adore peplum many like peplum begin near waist however others may mind higher waist case may work really hated send back pretty w,4,1,Positive
2068,872,42,Too cute but ...,Super cute flattering design material itchy going back,3,0,0,General Petite,Tops,Knits,0,Super cute flattering design material itchy going back,3,0,Neutral
2069,1126,51,Surprisingly amazing,I tried store regular size came thought maybe potential ordered petite since thats ignored package first got thinking wouldnt really look right omg amazing flattering wear skinny jean legging jeggings whatever super awesome dressed id buy without doubt,5,1,3,General,Jackets,Outerwear,1,I tried store regular size came thought maybe potential ordered petite since thats ignored package first got thinking wouldnt really look right omg amazing flattering wear skinny jean legging jeggings whatever super awesome dressed id buy without doubt,5,1,Positive
2070,850,23,The most versatile top.,I bought shirt wear work im teacher shirt amazing im able pair work pant dress denim dress cut incredible peplum waist coming right breast little waist length perfect seems create perfect shape material high quality love fabric texture soft give tiny bit stretch much size shirt im u,5,1,6,General Petite,Tops,Blouses,1,I bought shirt wear work im teacher shirt amazing im able pair work pant dress denim dress cut incredible peplum waist coming right breast little waist length perfect seems create perfect shape material high quality love fabric texture soft give tiny bit stretch much size shirt im u,5,1,Positive
2071,862,23,My go-to shirt,I honestly bought shirt whim day local retailer drawn color swing first shirt incredibly soft lightweight love flow loose peplum strap nicely placed theyre wider accentuate arm cover bra strap love little v neck detail show little cleavage bent hunched top stay conservative truly upright wore shirt day row last week,5,1,21,General,Tops,Knits,1,I honestly bought shirt whim day local retailer drawn color swing first shirt incredibly soft lightweight love flow loose peplum strap nicely placed theyre wider accentuate arm cover bra strap love little v neck detail show little cleavage bent hunched top stay conservative truly upright wore shirt day row last week,5,1,Positive
2072,1072,33,Lovely!,Comfortable relaxed fit top heavy generous cut dress worked well,5,1,0,General Petite,Dresses,Dresses,1,Comfortable relaxed fit top heavy generous cut dress worked well,5,1,Positive
2073,862,64,Versatile!,This top comfortable flattering really like simplicity wearable basic summer top cute twist enough make contemporary overstated,5,1,0,General,Tops,Knits,1,This top comfortable flattering really like simplicity wearable basic summer top cute twist enough make contemporary overstated,5,1,Positive
2074,1072,33,Beautiful dress - runs huge!,I fell love dress online went try store im lb boob usually size tried x ended buying x ive never worn x life long loose hanging right knee body roomy thinking taken couple inch waist pleating front begin natural waist extends hip plus pocket sleeve lon,5,1,14,General Petite,Dresses,Dresses,1,I fell love dress online went try store im lb boob usually size tried x ended buying x ive never worn x life long loose hanging right knee body roomy thinking taken couple inch waist pleating front begin natural waist extends hip plus pocket sleeve lon,5,1,Positive
2075,1072,40,Great dress with a little help added!,This dress comfortable pattern really nice good attention detail lace trim pocket ordered usual px definitely run large shirt style dress didnt expect fitted hanger shapeless sacklike really wanted work took tailor added beautiful navy ropelike tie attached side back dress look amazing,4,1,0,General Petite,Dresses,Dresses,1,This dress comfortable pattern really nice good attention detail lace trim pocket ordered usual px definitely run large shirt style dress didnt expect fitted hanger shapeless sacklike really wanted work took tailor added beautiful navy ropelike tie attached side back dress look amazing,4,1,Positive
2076,896,60,Super sweater,This favorite sweater winter loose flattering fit purchased red deep rusty red fit exactly model picturedslightly loose flattering mid hip open neckline cant tell picture neckline rolled lb bit fluffy small fit perfectly think could size regular size prefer closer fit sleeve top hand wri,5,1,1,General,Tops,Fine gauge,1,This favorite sweater winter loose flattering fit purchased red deep rusty red fit exactly model picturedslightly loose flattering mid hip open neckline cant tell picture neckline rolled lb bit fluffy small fit perfectly think could size regular size prefer closer fit sleeve top hand wri,5,1,Positive
2077,872,36,Poor fabric quality,Looks great picture got mail fabric stiff shaking nothingalmost like dipped drying glue got cheap still returned,1,0,0,General Petite,Tops,Knits,-1,Looks great picture got mail fabric stiff shaking nothingalmost like dipped drying glue got cheap still returned,1,1,Positive
2078,1072,35,A hit!,I bought dress green run big usually take return x flow beautifully dressed heel worn completely casual flip flop worth every penny,5,1,3,General Petite,Dresses,Dresses,1,I bought dress green run big usually take return x flow beautifully dressed heel worn completely casual flip flop worth every penny,5,1,Positive
2079,1072,68,Beautiful dress--if you can figure out your size!,For brand called tinythis dress really big ordered usual like sackvirtually shape havent small many decade im really hesitant order im afraid ill like goldilockstoo big smallbut im probably going give whirl green print pretty l like sleeve protect sun pocket lot good quality putting together wearable size seems,4,1,1,General Petite,Dresses,Dresses,1,For brand called tinythis dress really big ordered usual like sackvirtually shape havent small many decade im really hesitant order im afraid ill like goldilockstoo big smallbut im probably going give whirl green print pretty l like sleeve protect sun pocket lot good quality putting together wearable size seems,4,1,Positive
2080,850,53,Love it!,This tank run true size ordered usual size fit like glove couldnt go smaller pretty fabric lined peplum personally like higher peplum personal choice great purchase,5,1,3,General Petite,Tops,Blouses,1,This tank run true size ordered usual size fit like glove couldnt go smaller pretty fabric lined peplum personally like higher peplum personal choice great purchase,5,1,Positive
2081,912,32,,,5,1,0,General,Tops,Fine gauge,1,,5,1,Positive
2082,912,70,Versatile vest,I love black grey version vest decided try plum plum color used lapel inside garment finished seam like soft boiled wool wouldnt ravel seam waistline area break design add interest,4,1,4,General,Tops,Fine gauge,1,I love black grey version vest decided try plum plum color used lapel inside garment finished seam like soft boiled wool wouldnt ravel seam waistline area break design add interest,4,1,Positive
2083,896,28,"Bought for my sister, she loves it!",This christmas gift sister liked much wore day opening cute design lovely deep red color thing look potential fabric snag look like may easily wearing long jewelry may run bit large medium well slightly loose fitting garment would probably wear large typical shirt,5,1,0,General,Tops,Fine gauge,1,This christmas gift sister liked much wore day opening cute design lovely deep red color thing look potential fabric snag look like may easily wearing long jewelry may run bit large medium well slightly loose fitting garment would probably wear large typical shirt,5,1,Positive
2084,1126,38,Nice design but quality isses,I tried jacket definitely cute couple thing note wool acrylic blend already starting pill tried store also unlined thought price point high given fiber unlined given hem wonder much longevity piece quickly might start look dated,3,0,1,General,Jackets,Outerwear,0,I tried jacket definitely cute couple thing note wool acrylic blend already starting pill tried store also unlined thought price point high given fiber unlined given hem wonder much longevity piece quickly might start look dated,3,1,Positive
2085,862,21,Perfect shirt,I absolutely adore shirt pinkish rosey color beautiful ended better imagined say shirt bit casual thought going way hang somethingnot really sure nonetheless perfect dressed best quality piece clothing tell im going get lot wear,5,1,0,General,Tops,Knits,1,I absolutely adore shirt pinkish rosey color beautiful ended better imagined say shirt bit casual thought going way hang somethingnot really sure nonetheless perfect dressed best quality piece clothing tell im going get lot wear,5,1,Positive
2086,1072,41,No shape,This dress looked super cute picture model ordered petite style still big way loose shape whatsoever unfortunately return love loose dress one way big loose shape,2,0,2,General Petite,Dresses,Dresses,-1,This dress looked super cute picture model ordered petite style still big way loose shape whatsoever unfortunately return love loose dress one way big loose shape,2,1,Positive
2087,872,32,Very cute,Very versatile top feel like could dress fit nice material soft,5,1,0,General Petite,Tops,Knits,1,Very versatile top feel like could dress fit nice material soft,5,1,Positive
2088,912,50,Love this wool seamed vest,I feel fabulous plum charcoal vest ml perfect length size initially attracted external seam color delighted silhouette soft structure wool blend fabric versatile yet kind signature piece wear joy,5,1,3,General,Tops,Fine gauge,1,I feel fabulous plum charcoal vest ml perfect length size initially attracted external seam color delighted silhouette soft structure wool blend fabric versatile yet kind signature piece wear joy,5,1,Positive
2089,862,37,Good summer tank,This great summer staple good fit comfortable may go back buy another color,5,1,0,General,Tops,Knits,1,This great summer staple good fit comfortable may go back buy another color,5,1,Positive
2090,1072,39,Love!,This dress vintage drop hem style meant tight form said bottom loose may want size lb bought neutral navy pattern absolutely gorgeus hint peach beautiful lace detail literally got compliment day long friend stranger paired dark denim jacket absolute must sale price,5,1,0,General Petite,Dresses,Dresses,1,This dress vintage drop hem style meant tight form said bottom loose may want size lb bought neutral navy pattern absolutely gorgeus hint peach beautiful lace detail literally got compliment day long friend stranger paired dark denim jacket absolute must sale price,5,1,Positive
2091,862,28,"Shrinks, shrinks, shrinks",I purchased top rose steel blue color even though majority review say shrink even wash per instruction called local retailer store first see could returned happened said yes problem well review correct washed rose colored top could compare steel blue shrink returning evening take time spend money dry clean tank made,1,0,1,General,Tops,Knits,-1,I purchased top rose steel blue color even though majority review say shrink even wash per instruction called local retailer store first see could returned happened said yes problem well review correct washed rose colored top could compare steel blue shrink returning evening take time spend money dry clean tank made,1,1,Positive
2092,1092,51,Beautiful,This dress flattering writing review share experience regarding sizing wear tried size store return inch gap get side zip closed although normally wear size ordered size experience dress store size slightly big across bust look ok think size wouldve tight,5,1,3,General Petite,Dresses,Dresses,1,This dress flattering writing review share experience regarding sizing wear tried size store return inch gap get side zip closed although normally wear size ordered size experience dress store size slightly big across bust look ok think size wouldve tight,5,1,Positive
2093,896,48,Gorgeous,Love sweater great work soft comfortable color gorgeous,5,1,0,General,Tops,Fine gauge,1,Love sweater great work soft comfortable color gorgeous,5,1,Positive
2094,872,36,Upholstery fabric,Super thick material lined cotton scratchy skin look cute hopefully soften time almost thick like upholstery fabric,4,1,1,General Petite,Tops,Knits,1,Super thick material lined cotton scratchy skin look cute hopefully soften time almost thick like upholstery fabric,4,1,Positive
2095,1072,36,"Short dress? long sleeves? yes, please!",I love tinys aestheticsweet feminine yet always slightly sexy edge dress doesnt disappoint year im always cold finding cute dress longsleeves almost challenging finding unicorn dress near casual perfection plan wear breezy summer night cruise greece coming would also perfect springfall dress season change could worn winder tights cardigan see near perfec,5,1,2,General Petite,Dresses,Dresses,1,I love tinys aestheticsweet feminine yet always slightly sexy edge dress doesnt disappoint year im always cold finding cute dress longsleeves almost challenging finding unicorn dress near casual perfection plan wear breezy summer night cruise greece coming would also perfect springfall dress season change could worn winder tights cardigan see near perfec,5,1,Positive
2096,850,24,"Great top, runs a little short",Love peplum love top quality fabric beautiful size ran little short otherwise great top really cute pair statement necklace well,4,1,1,General Petite,Tops,Blouses,1,Love peplum love top quality fabric beautiful size ran little short otherwise great top really cute pair statement necklace well,4,1,Positive
2097,1072,39,Obsessed,Ive already worn dress time bought week ago easy wear comfortable flattering love wish available pattern,5,1,1,General Petite,Dresses,Dresses,1,Ive already worn dress time bought week ago easy wear comfortable flattering love wish available pattern,5,1,Positive
2098,896,46,Great classic look for fall,I really drawn burgundy color sweater wasnt impressed style soon tried wow flattering color gorgeous see using jean pencil skirt pant reference run large usually x large got large fit beautifully,5,1,1,General,Tops,Fine gauge,1,I really drawn burgundy color sweater wasnt impressed style soon tried wow flattering color gorgeous see using jean pencil skirt pant reference run large usually x large got large fit beautifully,5,1,Positive
2099,1092,27,Love it!,Love dress even prettier person found sizing little bit large side read many others opposite problem particularly bust im smallaverage size even though little big look feel great,5,1,0,General Petite,Dresses,Dresses,1,Love dress even prettier person found sizing little bit large side read many others opposite problem particularly bust im smallaverage size even though little big look feel great,5,1,Positive
2100,862,34,,Has anybody washed shirt second time curious continues shrink,3,0,0,General,Tops,Knits,0,Has anybody washed shirt second time curious continues shrink,3,1,Positive
2101,1092,41,Beautiful,This dress beautiful person afraid would long perfect need inch heel fine detail flower really nice one plus machine washable,5,1,0,General Petite,Dresses,Dresses,1,This dress beautiful person afraid would long perfect need inch heel fine detail flower really nice one plus machine washable,5,1,Positive
2102,1092,29,,I love love love absolutely stunning dress problem zipper difficult maneuver finally went watch attached lining dress made bump dress unflattering otherwise flattering dress tried multiple version dress design issue ended returning bothered much,3,0,1,General Petite,Dresses,Dresses,0,I love love love absolutely stunning dress problem zipper difficult maneuver finally went watch attached lining dress made bump dress unflattering otherwise flattering dress tried multiple version dress design issue ended returning bothered much,3,1,Positive
2103,912,49,,,5,1,0,General,Tops,Fine gauge,1,,5,1,Positive
2104,896,37,Poor shape for my body type,Purchased wanted deep red sweater one perfect color unfortunately curvier side g chest lb med big usually wear l retailer also fit ended boxy body type,3,0,0,General,Tops,Fine gauge,0,Purchased wanted deep red sweater one perfect color unfortunately curvier side g chest lb med big usually wear l retailer also fit ended boxy body type,3,1,Positive
2105,896,35,Its a keeper,Im usually fan simple crewneck sweater one nice added detail make keeper dark red oxblood color really nice manages red sweater without feeling overly holiday detailing shoulderchest interesting yet subtle enough distracting doesnt feel bulky dropped shoulder seam done correctly without body becoming boxy feel like might run tad bit large slightly eno,4,1,0,General,Tops,Fine gauge,1,Im usually fan simple crewneck sweater one nice added detail make keeper dark red oxblood color really nice manages red sweater without feeling overly holiday detailing shoulderchest interesting yet subtle enough distracting doesnt feel bulky dropped shoulder seam done correctly without body becoming boxy feel like might run tad bit large slightly eno,4,1,Positive
2106,1092,37,Weird fit in the bust,I many retailer dress sizing odd usually wear size floreat maxi dress size work well c based review decided order size dress fit well except bust area snugcouldnt even get zipper probably order size able close zipper bust area huge everywhere elsethe fabric seems delicate may develop run easily shame th,2,0,0,General Petite,Dresses,Dresses,-1,I many retailer dress sizing odd usually wear size floreat maxi dress size work well c based review decided order size dress fit well except bust area snugcouldnt even get zipper probably order size able close zipper bust area huge everywhere elsethe fabric seems delicate may develop run easily shame th,2,0,Neutral
2107,1126,32,"Cute style, very wide",Great coat love length definitely run big got even though would normally l roomy fabric pulles arm wear overall quality good warm great look work w black pant,4,1,1,General,Jackets,Outerwear,1,Great coat love length definitely run big got even though would normally l roomy fabric pulles arm wear overall quality good warm great look work w black pant,4,1,Positive
2108,1126,30,Great coat,I got coat throw slack work ac perfect picture online le flattering person found medium large shoulder arm length small right lb typical size,5,1,0,General,Jackets,Outerwear,1,I got coat throw slack work ac perfect picture online le flattering person found medium large shoulder arm length small right lb typical size,5,1,Positive
2109,1092,36,,This dress adorable found true size small bust perhaps helped sizing issue reviewer encountered love embroidery throughout beautifully constructed feel lush im dress fall ankle thats ok look beautiful heel flat love dress cant wait wear gave star rating side zipper extremely hard zip past waist th,4,1,6,General Petite,Dresses,Dresses,1,This dress adorable found true size small bust perhaps helped sizing issue reviewer encountered love embroidery throughout beautifully constructed feel lush im dress fall ankle thats ok look beautiful heel flat love dress cant wait wear gave star rating side zipper extremely hard zip past waist th,4,1,Positive
2110,862,66,"Loved it, but...",I fell love cute top however reading review going return seems problem shrinking following washing instruction want dry clean tank top sadly bad style cute color awesome,2,0,2,General,Tops,Knits,-1,I fell love cute top however reading review going return seems problem shrinking following washing instruction want dry clean tank top sadly bad style cute color awesome,2,1,Positive
2111,1068,44,,Love fabric soft comfortable give flattering silhouette love pant,5,1,6,General,Bottoms,Pants,1,Love fabric soft comfortable give flattering silhouette love pant,5,1,Positive
2112,1111,56,Very unfortunate,This dress beautiful person quality upsetting two button come even putting excited get dress wedding shower couldnt wear,1,0,3,General,Dresses,Dresses,-1,This dress beautiful person quality upsetting two button come even putting excited get dress wedding shower couldnt wear,1,1,Positive
2113,896,44,Rust not red,But work cute pattern lighter weight sweater good fall,4,1,0,General,Tops,Fine gauge,1,But work cute pattern lighter weight sweater good fall,4,1,Positive
